Stuleanu, Tommy Gil,181615,Specialty practice - general surgery
Su, Ning,69077,"Specialty practice - diagnostic radiology, nuclear medicine"
Sucharov, Maxwell Samuel,149573,Specialty practice - psychiatry
Sudol, Malgorzata Maria,328635,Specialty practice - physical medicine and rehabilitation
Suen, Alexander Ting Hei,48655,Specialty practice - anesthesiology
Suen, Michael Wing Hei,1027137,Specialty practice - obstetrics and gynecology
Sugrue, Gavin Michael,177593,Specialty practice - diagnostic radiology
Sullivan, Barry John,481844,Specialty practice - general surgery
Sumalinog, Aurelius Rafael,134417,Specialty practice - internal medicine
Sumar, Imran,86018,Specialty practice - internal medicine
Sun, John Chi Lun,458959,Specialty practice - neurosurgery
Sun, Muxin,874025,"Specialty practice - internal medicine, rheumatology"
Sun, Warren Da-Ren,203054,Specialty practice - psychiatry
Sundarajan, Shweta,103973,Specialty practice - internal medicine
Sundaram, Aishwarya,1159508,Specialty practice - ophthalmology
Sunderland, Sarah Frances,156550,Specialty practice - anesthesiology
Sung, Je Hun,210412,Specialty practice - psychiatry
Surkes, Jan,201237,"Specialty practice - cardiology, internal medicine"
Sutherland, Karen Anne,82885,Specialty practice - emergency medicine
Sutton, Allison Barbara,102850,Specialty practice - dermatology
Sutton, Christine Mary,309940,Specialty practice - obstetrics and gynecology
Suvajdzic, Kimberly,287378,Specialty practice - obstetrics and gynecology
Swanson, Todd Wade,557087,Specialty practice - general surgery
Swartz, Erik Nathan,217351,Specialty practice - pediatrics
Swenson, Luke Christopher,191055,Specialty practice - psychiatry
Swiggum, Elizabeth Anne,427805,"Specialty practice - cardiology, internal medicine"
Sy, Sarah Lauren,408636,"Specialty practice - geriatric medicine, internal medicine"
Syal, Abeer,561777,Specialty practice - orthopedic surgery
Syed, Husnain,188174,"Specialty practice - geriatric medicine, internal medicine"
Syed, Mujahid Ali,454934,Specialty practice - psychiatry
Sylvester, Carly Lynn,483074,Specialty practice - ophthalmology
Sylvester, Steven Earl,528956,Specialty practice - orthopedic surgery
Szeto, Michael Warren,240064,"Specialty practice - hematology, internal medicine"
Szudek, Jacek,1102489,Specialty practice - otolaryngology - head and neck surgery
Szumilas, Magdalena Maria,232656,Specialty practice - psychiatry
Ta Kim, David Tri,2429949,Specialty practice - ophthalmology
Ta, Matthew Tri Nhan,54873,Specialty practice - psychiatry
Tabeshi, Rayumand,526961,Specialty practice - emergency medicine
Tadrous, Carol,44530,Specialty practice - ophthalmology
Tadrous, Zakaria,1842293,Specialty practice - ophthalmology
Tai, Charles Chun Fai,298367,"Specialty practice - internal medicine, neurology"
Tait, Carmen Dian Jackson,239687,"Specialty practice - pediatric emergency medicine, pediatrics"
Takahashi, Jennifer Lynne,297933,Specialty practice - neurology
Takhar, Sneeta,521029,Specialty practice - internal medicine
Talany, George,303068,Specialty practice - ophthalmology
Talarico, Brian Neil,122635,Specialty practice - psychiatry
Talbot, Martha Louise,605896,Specialty practice - general surgery
Tallon, John Murray,59904,Specialty practice - emergency medicine
Tallon, Niamh Mary,269598,"Specialty practice - gynecologic reproductive endocrinology and infertility, obstetrics and gynecology"
Tam, Edwin Mongsu,253297,Specialty practice - psychiatry
Tam, Ho Yan Herman,28644,"Specialty practice - pediatrics, rheumatology"
Tam, Mae Yit Man,547388,Specialty practice - ophthalmology
Tam, Penny Kar-Bo,376528,Specialty practice - internal medicine
Tan, Julia Jing-Ou,558481,"Specialty practice - internal medicine, rheumatology"
Tan, Justin Huai Jin,47778,"Specialty practice - gynecologic reproductive endocrinology and infertility, obstetrics and gynecology"
Tan, Olivia,114776,Specialty practice - anesthesiology
Tan, Peter Keng Hock,609889,"Specialty practice - cardiology, internal medicine"
Tan, Shani Sian-Wei,85484,Specialty practice - anesthesiology
Tan, Zachary,76293,Specialty practice - orthopedic surgery
Tandan, Tara Cinnamon Aruna,202043,Specialty practice - pediatrics
Tang, Betty,167312,Specialty practice - psychiatry
Tang, Clementine,243061,Specialty practice - pediatrics
Tang, Jonathan David,1052747,"Specialty practice - cardiology, internal medicine"
Tang, Samuel Lap Tak,462947,Specialty practice - anesthesiology
Tang, Yale Yun Yang,282992,Specialty practice - obstetrics and gynecology
Tanha, Farzad,510952,Specialty practice - neurology
Tansley, Gavin Howard Kent,305814,"Specialty practice - critical care medicine, general surgery"
Taqui, Bizath Syeda,313409,Specialty practice - internal medicine
Tarchala, Magdalena,389501,Specialty practice - orthopedic surgery
Tashakkor, Amir Yasha,1507816,Specialty practice - internal medicine
Tauh, Keerit Kaviraz,490207,Specialty practice - cardiac surgery
Tauh, Tonia Quynh Giao,282676,Specialty practice - anesthesiology
Taunton, Kristen Michelle,244253,Specialty practice - orthopedic surgery
Tavares, John,320762,Specialty practice - psychiatry
Tavaria, Ashdin,227426,"Specialty practice - geriatric medicine, internal medicine"
Taylor, Cameron Robert,372669,Specialty practice - orthopedic surgery
Taylor, Carolyn Margaret,625592,"Specialty practice - cardiology, internal medicine"
Taylor, Elizabeth Lynn,273010,Specialty practice - obstetrics and gynecology
Taylor, Roger Michael,266696,Specialty practice - anesthesiology
Teale, Alastair Slade,276686,"Specialty practice - infectious diseases, internal medicine"
Tedder, Alison Tessa Clare,327914,Specialty practice - anesthesiology
Teegee, Nathaniel William Oliver,1155347,Specialty practice - dermatology
Teichrob, Deanna Marie,343381,Specialty practice - internal medicine
Teja, Salina,512870,Specialty practice - ophthalmology
Telford, Jennifer Jan,571513,"Specialty practice - gastroenterology, internal medicine"
Telio, David,712881,"Specialty practice - hematology, internal medicine, medical oncology"
Telio, Summer Lea,393294,Specialty practice - psychiatry
Teo, Michelle Maxine,200915,"Specialty practice - internal medicine, rheumatology"
Teo, Winston Limin,541617,Specialty practice - urology
Tesler-Mabe, Carlos Sergio,57629,Specialty practice - psychiatry
Tessaro, James Anthony,242363,"Specialty practice - general internal medicine, internal medicine"
Tessier, Francine,62795,"Specialty practice - maternal-fetal medicine, obstetrics and gynecology"
Tewfik-Moussa, Laila,132061,Specialty practice - psychiatry
Tham, Chun Wearn,380830,Specialty practice - psychiatry
Thamboo, Andrew Vernu,977383,Specialty practice - otolaryngology - head and neck surgery
Thangaraju, Gunasekar,559488,Specialty practice - pediatrics
Thangavelu, Dheshnie,46258,Specialty practice - anesthesiology
Thiara, Shananjit Singh,471998,"Specialty practice - critical care medicine, internal medicine"
Thibeault, Amy Barbara,440186,Specialty practice - psychiatry
Thibert, Michael James,483397,"Specialty practice - cardiology, internal medicine"
Thiele, Allison Theresa,127198,"Specialty practice - maternal-fetal medicine, obstetrics and gynecology"
Thiffault, Anne-Charlotte,36138,Specialty practice - psychiatry
Thobani, Sanya Akbar,520729,"Specialty practice - endocrinology and metabolism, internal medicine"
Thomas, Adam David,261067,"Specialty practice - critical care medicine, emergency medicine"
Thomas, David Matthew,177665,Specialty practice - diagnostic radiology
Thomas, Jennifer Margaret,427409,Specialty practice - physical medicine and rehabilitation
Thomas, Roger Hugh,981261,Specialty practice - ophthalmology
Thomas, Trace Spencer,364023,Specialty practice - internal medicine
Thomas, Viktoria,61088,Specialty practice - psychiatry
Thompson, Andrew Laurence,47823,Specialty practice - diagnostic radiology
Thompson, Darren James,234783,Specialty practice - psychiatry
Thompson, Elizabeth Rae Berg,262463,Specialty practice - general surgery
Thompson, Xavier Emmanuelle,180982,"Specialty practice - general internal medicine, internal medicine"
Thong, Derek,607937,Specialty practice - physical medicine and rehabilitation
Thong, Nyok Chee,216385,Specialty practice - otolaryngology - head and neck surgery
Thorpe, Marian Heather,244578,"Specialty practice - endocrinology and metabolism, pediatrics"
Thorpe, Marilyn Beatrice,180715,Specialty practice - psychiatry
Thwaites, Megan Elizabeth,506934,Specialty practice - obstetrics and gynecology
Tiah, Ai Lin,125282,Specialty practice - pediatrics
Tietzen, Mara Ainsley,311656,Specialty practice - pediatrics
Ting, Julie Anne,125610,"Specialty practice - internal medicine, nephrology"
Tinmouth, William Watson,683256,Specialty practice - urology
Tipple, Marion Anne,166771,"Specialty practice - pediatric cardiology, pediatrics"
Tiwari, Pari,55914,Specialty practice - diagnostic radiology
Tkach, Aleksander,262466,Specialty practice - neurology
Tkatch, Shelin,63502,Specialty practice - obstetrics and gynecology
To, Agnes Shuk-Ling,197340,Specialty practice - psychiatry
To, Fergus Zhi Hao,394079,"Specialty practice - internal medicine, rheumatology"
Tober, Alfred Eduard,454965,Specialty practice - emergency medicine
Tod, Sarah Elizabeth,355083,Specialty practice - pediatrics
Todd, Jonathan Keith,779853,"Specialty practice - cardiology, internal medicine"
Todd, Nicole Jensine,603228,Specialty practice - obstetrics and gynecology
Toft, James Andrew,340132,Specialty practice - pediatrics
Toma, Hassanain Sadiq,260949,Specialty practice - neurology
Toma, Mustafa,248799,"Specialty practice - cardiology, internal medicine"
Toma, Warda Sadiq,351086,Specialty practice - pediatrics
Tomlinson, Corey Lane,550969,Specialty practice - general surgery
Tong, Calvin Ka Wing,774673,"Specialty practice - cardiology, internal medicine"
Tong, Christine Maya,354321,Specialty practice - ophthalmology
Tong, Jeffery Kin To,141066,"Specialty practice - endocrinology and metabolism, internal medicine"
Toosi, Bez,800246,Specialty practice - dermatology
Topping, Chelsey Rose,36440,Specialty practice - obstetrics and gynecology
Torabi, Bahar,196856,"Specialty practice - clinical immunology and allergy, pediatrics"
Torbicki, Karl Sefton,269624,Specialty practice - psychiatry
Torchinsky, Miriam Beer,111400,"Specialty practice - infectious diseases, internal medicine"
Torng, Shirley,452683,"Specialty practice - internal medicine, nephrology"
Torstensen, Eric Trygve,635964,Specialty practice - orthopedic surgery
Tothill, Andrea Elaine,349295,"Specialty practice - internal medicine, respirology"
Touchette, Charles,84560,Specialty practice - neurosurgery
Townley, Richard,837826,"Specialty practice - cardiology, internal medicine"
Townson, Andrea Finstad,52632,Specialty practice - physical medicine and rehabilitation
Trachter, Robert Samuel,100473,Specialty practice - emergency medicine
Tran, Henry Hon Yee,1243498,Specialty practice - urology
Tran, Karen Chun Wei,218435,Specialty practice - internal medicine
Trang, Fong Yan,372179,Specialty practice - internal medicine
Trasolini, Roberto Paolo,583584,"Specialty practice - gastroenterology, internal medicine"
Tremblay-Sabatini, Corinne,320829,"Specialty practice - geriatric psychiatry, psychiatry"
Trinh, Gina Chia Hung,356272,Specialty practice - otolaryngology - head and neck surgery
Trollip, Jean Jacques,25376,Specialty practice - diagnostic radiology
Trottier-Boucher, Marie-Noelle,241610,Specialty practice - pediatrics
Truant, Ryan Norman,334936,Specialty practice - anesthesiology
Trueman, Karen Elisabeth,201772,Specialty practice - psychiatry
Truong, Vu Ngoc,894053,Specialty practice - urology
Truter, Andre,778971,Specialty practice - general surgery
Trutsov, Zdravko Borisov,432159,Specialty practice - internal medicine
Tsai, Amy Po Yu,539193,"Specialty practice - internal medicine, respirology"
Tsai, Brian Ping-Hung,596049,Specialty practice - obstetrics and gynecology
Tsai, Gina Yu-Ching,378105,"Specialty practice - clinical immunology and allergy, internal medicine"
Tsai, Stephen Cheng-En,403440,Specialty practice - pediatrics
Tsai, Vance Chung,813758,Specialty practice - otolaryngology - head and neck surgery
Tsang, Michael Yin-Cheung,1180659,"Specialty practice - cardiology, internal medicine"
Tsang, Nicole Tien Wai,177853,Specialty practice - psychiatry
Tsang, Peter Wing Kei,453735,"Specialty practice - hematology, internal medicine"
Tsang, Stephanie Wai Yin,427582,"Specialty practice - internal medicine, respirology"
Tso, Michael Kai-Man,843011,Specialty practice - neurosurgery
Tsuyuki, Kurt Taro,2108738,Specialty practice - ophthalmology
Tuck, Keiran Keith,444918,Specialty practice - neurology
Tuffnell, Clayton Earl Elton,854940,Specialty practice - obstetrics and gynecology
Tulsiani, Suresh Rajkumar,120728,Specialty practice - pediatrics
Tung, Taranjit Singh,493840,Specialty practice - orthopedic surgery
Tuong, Betty,51717,Specialty practice - diagnostic radiology
Turkdogan, Sena,218678,Specialty practice - otolaryngology - head and neck surgery
Turner, Christian James,109135,"Specialty practice - critical care medicine, emergency medicine"
Turner, Julia Ann,28427,Specialty practice - psychiatry
Turner, Laurence John,93552,Specialty practice - general surgery
Turner, Mark Owen,552976,"Specialty practice - internal medicine, respirology"
